State,District,District_Name,Total_Pop,Male_Pop,Female_Pop,Literate_Pop,M_LIT_Total,F_LIT_Total,P_ILL_Total,M_ILL_Total,F_ILL_Total,Rural_Pop,TOT_M_Rural,TOT_F_Rural,P_LIT_Rural,M_LIT_Rural,F_LIT_Rural,P_ILL_Rural,M_ILL_Rural,F_ILL_Rural,Urban_Pop,TOT_M_Urban,TOT_F_Urban,P_LIT_Urban,M_LIT_Urban,F_LIT_Urban,P_ILL_Urban,M_ILL_Urban,F_ILL_Urban,State_Code,Literacy_Rate,Literacy_Rate_Rural,Literacy_Rate_Urban,Literacy_Gap,Urban_Pct,Rural_Pct,Sex_Ratio,District_str,pc11_d_id
UTTARAKHAND,65,Champawat,259648.0,131125.0,128523.0,177726.0,102015.0,75711.0,81922.0,29110.0,52812.0,221305.0,110842.0,110463.0,149910.0,86379.0,63531.0,71395.0,24463.0,46932.0,38343.0,20283.0,18060.0,27816.0,15636.0,12180.0,10527.0,4647.0,5880.0,5,68.45,67.74,72.55,4.81,14.77,85.23,980.2,65,065
UTTARAKHAND,66,Nainital,954605.0,493666.0,460939.0,696500.0,385779.0,310721.0,258105.0,107887.0,150218.0,582871.0,299257.0,283614.0,417970.0,234254.0,183716.0,164901.0,65003.0,99898.0,371734.0,194409.0,177325.0,278530.0,151525.0,127005.0,93204.0,42884.0,50320.0,5,72.96,71.71,74.93,3.22,38.94,61.06,933.7,66,066
UTTARAKHAND,67,Udham Singh Nagar,1648902.0,858783.0,790119.0,1037839.0,598525.0,439314.0,611063.0,260258.0,350805.0,1062142.0,550470.0,511672.0,652717.0,379437.0,273280.0,409425.0,171033.0,238392.0,586760.0,308313.0,278447.0,385122.0,219088.0,166034.0,201638.0,89225.0,112413.0,5,62.94,61.45,65.64,4.19,35.58,64.42,920.0,67,067
UTTARAKHAND,68,Hardwar,1890422.0,1005295.0,885127.0,1178354.0,691411.0,486943.0,712068.0,313884.0,398184.0,1197328.0,633784.0,563544.0,682616.0,409053.0,273563.0,514712.0,224731.0,289981.0,693094.0,371511.0,321583.0,495738.0,282358.0,213380.0,197356.0,89153.0,108203.0,5,62.33,57.01,71.53,14.52,36.66,63.34,880.5,68,068
HARYANA,69,Panchkula,561293.0,299679.0,261614.0,405318.0,229862.0,175456.0,155975.0,69817.0,86158.0,248063.0,133153.0,114910.0,163427.0,95926.0,67501.0,84636.0,37227.0,47409.0,313230.0,166526.0,146704.0,241891.0,133936.0,107955.0,71339.0,32590.0,38749.0,6,72.21,65.88,77.22,11.34,55.81,44.19,873.0,69,069
HARYANA,70,Ambala,1128350.0,598703.0,529647.0,818025.0,461288.0,356737.0,310325.0,137415.0,172910.0,627576.0,331703.0,295873.0,426642.0,244282.0,182360.0,200934.0,87421.0,113513.0,500774.0,267000.0,233774.0,391383.0,217006.0,174377.0,109391.0,49994.0,59397.0,6,72.5,67.98,78.16,10.18,44.38,55.62,884.7,70,070
HARYANA,71,Yamunanagar,1214205.0,646718.0,567487.0,832457.0,474793.0,357664.0,381748.0,171925.0,209823.0,741376.0,393957.0,347419.0,477813.0,276833.0,200980.0,263563.0,117124.0,146439.0,472829.0,252761.0,220068.0,354644.0,197960.0,156684.0,118185.0,54801.0,63384.0,6,68.56,64.45,75.0,10.55,38.94,61.06,877.5,71,071
HARYANA,72,Kurukshetra,964655.0,510976.0,453679.0,646893.0,370828.0,276065.0,317762.0,140148.0,177614.0,685430.0,361020.0,324410.0,437671.0,253287.0,184384.0,247759.0,107733.0,140026.0,279225.0,149956.0,129269.0,209222.0,117541.0,91681.0,70003.0,32415.0,37588.0,6,67.06,63.85,74.93,11.08,28.95,71.05,887.9,72,072
HARYANA,73,Kaithal,1074304.0,571003.0,503301.0,646529.0,385782.0,260747.0,427775.0,185221.0,242554.0,838293.0,445931.0,392362.0,485223.0,293066.0,192157.0,353070.0,152865.0,200205.0,236011.0,125072.0,110939.0,161306.0,92716.0,68590.0,74705.0,32356.0,42349.0,6,60.18,57.88,68.35,10.47,21.97,78.03,881.4,73,073
HARYANA,74,Karnal,1505324.0,797712.0,707612.0,978013.0,564516.0,413497.0,527311.0,233196.0,294115.0,1050514.0,557110.0,493404.0,647883.0,380886.0,266997.0,402631.0,176224.0,226407.0,454810.0,240602.0,214208.0,330130.0,183630.0,146500.0,124680.0,56972.0,67708.0,6,64.97,61.67,72.59,10.92,30.21,69.79,887.1,74,074
HARYANA,75,Panipat,1205437.0,646857.0,558580.0,786599.0,464136.0,322463.0,418838.0,182721.0,236117.0,650352.0,349642.0,300710.0,402944.0,243714.0,159230.0,247408.0,105928.0,141480.0,555085.0,297215.0,257870.0,383655.0,220422.0,163233.0,171430.0,76793.0,94637.0,6,65.25,61.96,69.12,7.16,46.05,53.95,863.5,75,075
HARYANA,76,Sonipat,1450001.0,781299.0,668702.0,998316.0,589881.0,408435.0,451685.0,191418.0,260267.0,996637.0,538750.0,457887.0,665141.0,400112.0,265029.0,331496.0,138638.0,192858.0,453364.0,242549.0,210815.0,333175.0,189769.0,143406.0,120189.0,52780.0,67409.0,6,68.85,66.74,73.49,6.75,31.27,68.73,855.9,76,076
HARYANA,77,Jind,1334152.0,713006.0,621146.0,832758.0,502049.0,330709.0,501394.0,210957.0,290437.0,1028569.0,550519.0,478050.0,617715.0,377967.0,239748.0,410854.0,172552.0,238302.0,305583.0,162487.0,143096.0,215043.0,124082.0,90961.0,90540.0,38405.0,52135.0,6,62.42,60.06,70.37,10.31,22.9,77.1,871.2,77,077
HARYANA,78,Fatehabad,942011.0,495360.0,446651.0,557578.0,327471.0,230107.0,384433.0,167889.0,216544.0,762423.0,400814.0,361609.0,434531.0,258814.0,175717.0,327892.0,142000.0,185892.0,179588.0,94546.0,85042.0,123047.0,68657.0,54390.0,56541.0,25889.0,30652.0,6,59.19,56.99,68.52,11.53,19.06,80.94,901.7,78,078
HARYANA,79,Sirsa,1295189.0,682582.0,612607.0,782897.0,456968.0,325929.0,512292.0,225614.0,286678.0,975941.0,514177.0,461764.0,559635.0,331990.0,227645.0,416306.0,182187.0,234119.0,319248.0,168405.0,150843.0,223262.0,124978.0,98284.0,95986.0,43427.0,52559.0,6,60.45,57.34,69.93,12.59,24.65,75.35,897.5,79,079
HARYANA,80,Hisar,1743931.0,931562.0,812369.0,1114311.0,670200.0,444111.0,629620.0,261362.0,368258.0,1190443.0,634139.0,556304.0,714796.0,439026.0,275770.0,475647.0,195113.0,280534.0,553488.0,297423.0,256065.0,399515.0,231174.0,168341.0,153973.0,66249.0,87724.0,6,63.9,60.04,72.18,12.14,31.74,68.26,872.1,80,080
HARYANA,81,Bhiwani,1634445.0,866672.0,767773.0,1069871.0,643158.0,426713.0,564574.0,223514.0,341060.0,1313123.0,696212.0,616911.0,840162.0,511763.0,328399.0,472961.0,184449.0,288512.0,321322.0,170460.0,150862.0,229709.0,131395.0,98314.0,91613.0,39065.0,52548.0,6,65.46,63.98,71.49,7.51,19.66,80.34,885.9,81,081
HARYANA,82,Rohtak,1061204.0,568479.0,492725.0,747582.0,436025.0,311557.0,313622.0,132454.0,181168.0,615040.0,332034.0,283006.0,412667.0,248850.0,163817.0,202373.0,83184.0,119189.0,446164.0,236445.0,209719.0,334915.0,187175.0,147740.0,111249.0,49270.0,61979.0,6,70.45,67.1,75.07,7.97,42.04,57.96,866.7,82,082
HARYANA,83,Jhajjar,958405.0,514667.0,443738.0,676091.0,399480.0,276611.0,282314.0,115187.0,167127.0,715066.0,384219.0,330847.0,496455.0,296833.0,199622.0,218611.0,87386.0,131225.0,243339.0,130448.0,112891.0,179636.0,102647.0,76989.0,63703.0,27801.0,35902.0,6,70.54,69.43,73.82,4.39,25.39,74.61,862.2,83,083
HARYANA,84,Mahendragarh,922088.0,486665.0,435423.0,630255.0,380440.0,249815.0,291833.0,106225.0,185608.0,789233.0,416358.0,372875.0,533442.0,324741.0,208701.0,255791.0,91617.0,164174.0,132855.0,70307.0,62548.0,96813.0,55699.0,41114.0,36042.0,14608.0,21434.0,6,68.35,67.59,72.87,5.28,14.41,85.59,894.7,84,084
HARYANA,85,Rewari,900332.0,474335.0,425997.0,636947.0,375453.0,261494.0,263385.0,98882.0,164503.0,666902.0,349710.0,317192.0,464452.0,276558.0,187894.0,202450.0,73152.0,129298.0,233430.0,124625.0,108805.0,172495.0,98895.0,73600.0,60935.0,25730.0,35205.0,6,70.75,69.64,73.9,4.26,25.93,74.07,898.1,85,085
HARYANA,86,Gurgaon,1514432.0,816690.0,697742.0,1111116.0,638666.0,472450.0,403316.0,178024.0,225292.0,472179.0,251462.0,220717.0,324087.0,192288.0,131799.0,148092.0,59174.0,88918.0,1042253.0,565228.0,477025.0,787029.0,446378.0,340651.0,255224.0,118850.0,136374.0,6,73.37,68.64,75.51,6.87,68.82,31.18,854.4,86,086
HARYANA,87,Mewat,1089263.0,571162.0,518101.0,454897.0,308435.0,146462.0,634366.0,262727.0,371639.0,965157.0,506086.0,459071.0,384749.0,266086.0,118663.0,580408.0,240000.0,340408.0,124106.0,65076.0,59030.0,70148.0,42349.0,27799.0,53958.0,22727.0,31231.0,6,41.76,39.86,56.52,16.66,11.39,88.61,907.1,87,087
HARYANA,88,Faridabad,1809733.0,966110.0,843623.0,1272739.0,734940.0,537799.0,536994.0,231170.0,305824.0,370878.0,198103.0,172775.0,227022.0,139717.0,87305.0,143856.0,58386.0,85470.0,1438855.0,768007.0,670848.0,1045717.0,595223.0,450494.0,393138.0,172784.0,220354.0,6,70.33,61.21,72.68,11.47,79.51,20.49,873.2,88,088
HARYANA,89,Palwal,1042708.0,554497.0,488211.0,599796.0,379696.0,220100.0,442912.0,174801.0,268111.0,806164.0,428907.0,377257.0,441985.0,287360.0,154625.0,364179.0,141547.0,222632.0,236544.0,125590.0,110954.0,157811.0,92336.0,65475.0,78733.0,33254.0,45479.0,6,57.52,54.83,66.72,11.89,22.69,77.31,880.5,89,089
NCT OF DELHI,90,North West,3656539.0,1960922.0,1695617.0,2707855.0,1541952.0,1165903.0,948684.0,418970.0,529714.0,213950.0,115680.0,98270.0,147327.0,87043.0,60284.0,66623.0,28637.0,37986.0,3442589.0,1845242.0,1597347.0,2560528.0,1454909.0,1105619.0,882061.0,390333.0,491728.0,7,74.06,68.86,74.38,5.52,94.15,5.85,864.7,90,090
NCT OF DELHI,91,North,887978.0,475002.0,412976.0,681517.0,381615.0,299902.0,206461.0,93387.0,113074.0,17746.0,9546.0,8200.0,13240.0,7700.0,5540.0,4506.0,1846.0,2660.0,870232.0,465456.0,404776.0,668277.0,373915.0,294362.0,201955.0,91541.0,110414.0,7,76.75,74.61,76.79,2.18,98.0,2.0,869.4,91,091
NCT OF DELHI,92,North East,2241624.0,1188425.0,1053199.0,1611588.0,912481.0,699107.0,630036.0,275944.0,354092.0,21527.0,11718.0,9809.0,14465.0,8515.0,5950.0,7062.0,3203.0,3859.0,2220097.0,1176707.0,1043390.0,1597123.0,903966.0,693157.0,622974.0,272741.0,350233.0,7,71.89,67.19,71.94,4.75,99.04,0.96,886.2,92,092
NCT OF DELHI,93,East,1709346.0,907500.0,801846.0,1352998.0,748382.0,604616.0,356348.0,159118.0,197230.0,3530.0,1861.0,1669.0,2986.0,1583.0,1403.0,544.0,278.0,266.0,1705816.0,905639.0,800177.0,1350012.0,746799.0,603213.0,355804.0,158840.0,196964.0,7,79.15,84.59,79.14,-5.45,99.79,0.21,883.6,93,093
NCT OF DELHI,94,New Delhi,142004.0,77942.0,64062.0,114179.0,65678.0,48501.0,27825.0,12264.0,15561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142004.0,77942.0,64062.0,114179.0,65678.0,48501.0,27825.0,12264.0,15561.0,7,80.41,0.0,80.41,0.0,100.0,0.0,821.9,94,094
NCT OF DELHI,95,Central,582320.0,307821.0,274499.0,442360.0,240518.0,201842.0,139960.0,67303.0,72657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582320.0,307821.0,274499.0,442360.0,240518.0,201842.0,139960.0,67303.0,72657.0,7,75.97,0.0,75.97,0.0,100.0,0.0,891.7,95,095
NCT OF DELHI,96,West,2543243.0,1356240.0,1187003.0,1961179.0,1093933.0,867246.0,582064.0,262307.0,319757.0,6420.0,3355.0,3065.0,4448.0,2563.0,1885.0,1972.0,792.0,1180.0,2536823.0,1352885.0,1183938.0,1956731.0,1091370.0,865361.0,580092.0,261515.0,318577.0,7,77.11,69.28,77.13,7.85,99.75,0.25,875.2,96,096
NCT OF DELHI,97,South West,2292958.0,1246046.0,1046912.0,1787689.0,1025261.0,762428.0,505269.0,220785.0,284484.0,143676.0,77342.0,66334.0,105998.0,61887.0,44111.0,37678.0,15455.0,22223.0,2149282.0,1168704.0,980578.0,1681691.0,963374.0,718317.0,467591.0,205330.0,262261.0,7,77.96,73.78,78.24,4.46,93.73,6.27,840.2,97,097
NCT OF DELHI,98,South,2731929.0,1467428.0,1264501.0,2078402.0,1185036.0,893366.0,653527.0,282392.0,371135.0,12193.0,6819.0,5374.0,8136.0,5036.0,3100.0,4057.0,1783.0,2274.0,2719736.0,1460609.0,1259127.0,2070266.0,1180000.0,890266.0,649470.0,280609.0,368861.0,7,76.08,66.73,76.12,9.39,99.55,0.45,861.7,98,098
RAJASTHAN,99,Ganganagar,1969168.0,1043340.0,925828.0,1193343.0,710908.0,482435.0,775825.0,332432.0,443393.0,1433736.0,758269.0,675467.0,821372.0,496935.0,324437.0,612364.0,261334.0,351030.0,535432.0,285071.0,250361.0,371971.0,213973.0,157998.0,163461.0,71098.0,92363.0,8,60.6,57.29,69.47,12.18,27.19,72.81,887.4,99,099
RAJASTHAN,100,Hanumangarh,1774692.0,931184.0,843508.0,1034136.0,624281.0,409855.0,740556.0,306903.0,433653.0,1424228.0,746887.0,677341.0,802659.0,490362.0,312297.0,621569.0,256525.0,365044.0,350464.0,184297.0,166167.0,231477.0,133919.0,97558.0,118987.0,50378.0,68609.0,8,58.27,56.36,66.05,9.69,19.75,80.25,905.8,100,100
RAJASTHAN,101,Bikaner,2363937.0,1240801.0,1123136.0,1278801.0,782399.0,496402.0,1085136.0,458402.0,626734.0,1563553.0,821434.0,742119.0,739204.0,471918.0,267286.0,824349.0,349516.0,474833.0,800384.0,419367.0,381017.0,539597.0,310481.0,229116.0,260787.0,108886.0,151901.0,8,54.1,47.28,67.42,20.14,33.86,66.14,905.2,101,101
RAJASTHAN,102,Churu,2039547.0,1051446.0,988101.0,1149269.0,696729.0,452540.0,890278.0,354717.0,535561.0,1463312.0,755028.0,708284.0,791499.0,486256.0,305243.0,671813.0,268772.0,403041.0,576235.0,296418.0,279817.0,357770.0,210473.0,147297.0,218465.0,85945.0,132520.0,8,56.35,54.09,62.09,8.0,28.25,71.75,939.8,102,102
RAJASTHAN,103,Jhunjhunun,2137045.0,1095896.0,1041149.0,1370360.0,815834.0,554526.0,766685.0,280062.0,486623.0,1647966.0,842718.0,805248.0,1046549.0,625672.0,420877.0,601417.0,217046.0,384371.0,489079.0,253178.0,235901.0,323811.0,190162.0,133649.0,165268.0,63016.0,102252.0,8,64.12,63.51,66.21,2.7,22.89,77.11,950.0,103,103
RAJASTHAN,104,Alwar,3674179.0,1939026.0,1735153.0,2182476.0,1359829.0,822647.0,1491703.0,579197.0,912506.0,3019728.0,1589508.0,1430220.0,1707998.0,1083730.0,624268.0,1311730.0,505778.0,805952.0,654451.0,349518.0,304933.0,474478.0,276099.0,198379.0,179973.0,73419.0,106554.0,8,59.4,56.56,72.5,15.94,17.81,82.19,894.9,104,104
RAJASTHAN,105,Bharatpur,2548462.0,1355726.0,1192736.0,1480869.0,943910.0,536959.0,1067593.0,411816.0,655777.0,2053363.0,1093357.0,960006.0,1143404.0,745044.0,398360.0,909959.0,348313.0,561646.0,495099.0,262369.0,232730.0,337465.0,198866.0,138599.0,157634.0,63503.0,94131.0,8,58.11,55.68,68.16,12.48,19.43,80.57,879.8,105,105
RAJASTHAN,106,Dhaulpur,1206516.0,653647.0,552869.0,683098.0,435721.0,247377.0,523418.0,217926.0,305492.0,959066.0,520930.0,438136.0,530706.0,344607.0,186099.0,428360.0,176323.0,252037.0,247450.0,132717.0,114733.0,152392.0,91114.0,61278.0,95058.0,41603.0,53455.0,8,56.62,55.34,61.58,6.24,20.51,79.49,845.8,106,106
RAJASTHAN,107,Karauli,1458248.0,783639.0,674609.0,805849.0,531904.0,273945.0,652399.0,251735.0,400664.0,1240143.0,668185.0,571958.0,671423.0,449812.0,221611.0,568720.0,218373.0,350347.0,218105.0,115454.0,102651.0,134426.0,82092.0,52334.0,83679.0,33362.0,50317.0,8,55.26,54.14,61.63,7.49,14.96,85.04,860.9,107,107
RAJASTHAN,108,Sawai Madhopur,1335551.0,704031.0,631520.0,741748.0,486184.0,255564.0,593803.0,217847.0,375956.0,1069084.0,564592.0,504492.0,559632.0,378253.0,181379.0,509452.0,186339.0,323113.0,266467.0,139439.0,127028.0,182116.0,107931.0,74185.0,84351.0,31508.0,52843.0,8,55.54,52.35,68.34,15.99,19.95,80.05,897.0,108,108
RAJASTHAN,109,Dausa,1634409.0,857787.0,776622.0,938051.0,596935.0,341116.0,696358.0,260852.0,435506.0,1432616.0,751900.0,680716.0,796783.0,513738.0,283045.0,635833.0,238162.0,397671.0,201793.0,105887.0,95906.0,141268.0,83197.0,58071.0,60525.0,22690.0,37835.0,8,57.39,55.62,70.01,14.39,12.35,87.65,905.4,109,109
RAJASTHAN,110,Jaipur,6626178.0,3468507.0,3157671.0,4300965.0,2554793.0,1746172.0,2325213.0,913714.0,1411499.0,3154331.0,1642924.0,1511407.0,1807604.0,1142333.0,665271.0,1346727.0,500591.0,846136.0,3471847.0,1825583.0,1646264.0,2493361.0,1412460.0,1080901.0,978486.0,413123.0,565363.0,8,64.91,57.31,71.82,14.51,52.4,47.6,910.4,110,110
RAJASTHAN,111,Sikar,2677333.0,1374990.0,1302343.0,1652117.0,995275.0,656842.0,1025216.0,379715.0,645501.0,2043427.0,1047469.0,995958.0,1240835.0,754783.0,486052.0,802592.0,292686.0,509906.0,633906.0,327521.0,306385.0,411282.0,240492.0,170790.0,222624.0,87029.0,135595.0,8,61.71,60.72,64.88,4.16,23.68,76.32,947.2,111,111
RAJASTHAN,112,Nagaur,3307743.0,1696325.0,1611418.0,1758624.0,1102750.0,655874.0,1549119.0,593575.0,955544.0,2670539.0,1368771.0,1301768.0,1375421.0,875237.0,500184.0,1295118.0,493534.0,801584.0,637204.0,327554.0,309650.0,383203.0,227513.0,155690.0,254001.0,100041.0,153960.0,8,53.17,51.5,60.14,8.64,19.26,80.74,949.9,112,112
RAJASTHAN,113,Jodhpur,3687165.0,1923928.0,1763237.0,2031532.0,1265753.0,765779.0,1655633.0,658175.0,997458.0,2422551.0,1260328.0,1162223.0,1158340.0,765699.0,392641.0,1264211.0,494629.0,769582.0,1264614.0,663600.0,601014.0,873192.0,500054.0,373138.0,391422.0,163546.0,227876.0,8,55.1,47.81,69.05,21.24,34.3,65.7,916.5,113,113
RAJASTHAN,114,Jaisalmer,669919.0,361708.0,308211.0,308653.0,210415.0,98238.0,361266.0,151293.0,209973.0,580894.0,312447.0,268447.0,249289.0,173353.0,75936.0,331605.0,139094.0,192511.0,89025.0,49261.0,39764.0,59364.0,37062.0,22302.0,29661.0,12199.0,17462.0,8,46.07,42.91,66.68,23.77,13.29,86.71,852.1,114,114
RAJASTHAN,115,Barmer,2603751.0,1369022.0,1234729.0,1188322.0,783461.0,404861.0,1415429.0,585561.0,829868.0,2421914.0,1273249.0,1148665.0,1066665.0,710875.0,355790.0,1355249.0,562374.0,792875.0,181837.0,95773.0,86064.0,121657.0,72586.0,49071.0,60180.0,23187.0,36993.0,8,45.64,44.04,66.9,22.86,6.98,93.02,901.9,115,115
RAJASTHAN,116,Jalor,1828730.0,936634.0,892096.0,829582.0,543923.0,285659.0,999148.0,392711.0,606437.0,1676975.0,857619.0,819356.0,737675.0,487407.0,250268.0,939300.0,370212.0,569088.0,151755.0,79015.0,72740.0,91907.0,56516.0,35391.0,59848.0,22499.0,37349.0,8,45.36,43.99,60.56,16.57,8.3,91.7,952.4,116,116
RAJASTHAN,117,Sirohi,1036346.0,534231.0,502115.0,476806.0,309900.0,166906.0,559540.0,224331.0,335209.0,827692.0,424252.0,403440.0,333009.0,224113.0,108896.0,494683.0,200139.0,294544.0,208654.0,109979.0,98675.0,143797.0,85787.0,58010.0,64857.0,24192.0,40665.0,8,46.01,40.23,68.92,28.69,20.13,79.87,939.9,117,117
RAJASTHAN,118,Pali,2037573.0,1025422.0,1012151.0,1085693.0,667381.0,418312.0,951880.0,358041.0,593839.0,1577567.0,787559.0,790008.0,783788.0,488897.0,294891.0,793779.0,298662.0,495117.0,460006.0,237863.0,222143.0,301905.0,178484.0,123421.0,158101.0,59379.0,98722.0,8,53.28,49.68,65.63,15.95,22.58,77.42,987.1,118,118
RAJASTHAN,119,Ajmer,2583052.0,1324085.0,1258967.0,1526673.0,926268.0,600405.0,1056379.0,397817.0,658562.0,1547642.0,789397.0,758245.0,765022.0,501770.0,263252.0,782620.0,287627.0,494993.0,1035410.0,534688.0,500722.0,761651.0,424498.0,337153.0,273759.0,110190.0,163569.0,8,59.1,49.43,73.56,24.13,40.08,59.92,950.8,119,119
RAJASTHAN,120,Tonk,1421326.0,728136.0,693190.0,749659.0,478329.0,271330.0,671667.0,249807.0,421860.0,1103603.0,568045.0,535558.0,546702.0,364531.0,182171.0,556901.0,203514.0,353387.0,317723.0,160091.0,157632.0,202957.0,113798.0,89159.0,114766.0,46293.0,68473.0,8,52.74,49.54,63.88,14.34,22.35,77.65,952.0,120,120
RAJASTHAN,121,Bundi,1110906.0,577160.0,533746.0,585044.0,371705.0,213339.0,525862.0,205455.0,320407.0,888205.0,461734.0,426471.0,433518.0,283572.0,149946.0,454687.0,178162.0,276525.0,222701.0,115426.0,107275.0,151526.0,88133.0,63393.0,71175.0,27293.0,43882.0,8,52.66,48.81,68.04,19.23,20.05,79.95,924.8,121,121
RAJASTHAN,122,Bhilwara,2408523.0,1220736.0,1187787.0,1256126.0,777582.0,478544.0,1152397.0,443154.0,709243.0,1895869.0,955378.0,940491.0,896937.0,572895.0,324042.0,998932.0,382483.0,616449.0,512654.0,265358.0,247296.0,359189.0,204687.0,154502.0,153465.0,60671.0,92794.0,8,52.15,47.31,70.06,22.75,21.28,78.72,973.0,122,122
RAJASTHAN,123,Rajsamand,1156597.0,581339.0,575258.0,619139.0,383334.0,235805.0,537458.0,198005.0,339453.0,972777.0,486960.0,485817.0,487405.0,308438.0,178967.0,485372.0,178522.0,306850.0,183820.0,94379.0,89441.0,131734.0,74896.0,56838.0,52086.0,19483.0,32603.0,8,53.53,50.1,71.66,21.56,15.89,84.11,989.5,123,123
RAJASTHAN,124,Dungarpur,1388552.0,696532.0,692020.0,681591.0,415820.0,265771.0,706961.0,280712.0,426249.0,1299809.0,651046.0,648763.0,615851.0,379571.0,236280.0,683958.0,271475.0,412483.0,88743.0,45486.0,43257.0,65740.0,36249.0,29491.0,23003.0,9237.0,13766.0,8,49.09,47.38,74.08,26.7,6.39,93.61,993.5,124,124
RAJASTHAN,125,Banswara,1797485.0,907754.0,889731.0,829343.0,513854.0,315489.0,968142.0,393900.0,574242.0,1669864.0,842767.0,827097.0,733930.0,462325.0,271605.0,935934.0,380442.0,555492.0,127621.0,64987.0,62634.0,95413.0,51529.0,43884.0,32208.0,13458.0,18750.0,8,46.14,43.95,74.76,30.81,7.1,92.9,980.1,125,125
RAJASTHAN,126,Chittaurgarh,1544338.0,783171.0,761167.0,821825.0,514851.0,306974.0,722513.0,268320.0,454193.0,1259074.0,636415.0,622659.0,614979.0,398512.0,216467.0,644095.0,237903.0,406192.0,285264.0,146756.0,138508.0,206846.0,116339.0,90507.0,78418.0,30417.0,48001.0,8,53.22,48.84,72.51,23.67,18.47,81.53,971.9,126,126
RAJASTHAN,127,Kota,1951014.0,1021161.0,929853.0,1298345.0,765396.0,532949.0,652669.0,255765.0,396904.0,774410.0,401331.0,373079.0,456380.0,283078.0,173302.0,318030.0,118253.0,199777.0,1176604.0,619830.0,556774.0,841965.0,482318.0,359647.0,334639.0,137512.0,197127.0,8,66.55,58.93,71.56,12.63,60.31,39.69,910.6,127,127
RAJASTHAN,128,Baran,1222755.0,633945.0,588810.0,693307.0,432607.0,260700.0,529448.0,201338.0,328110.0,968541.0,502228.0,466313.0,521423.0,332591.0,188832.0,447118.0,169637.0,277481.0,254214.0,131717.0,122497.0,171884.0,100016.0,71868.0,82330.0,31701.0,50629.0,8,56.7,53.84,67.61,13.77,20.79,79.21,928.8,128,128
RAJASTHAN,129,Jhalawar,1411129.0,725143.0,685986.0,739792.0,466815.0,272977.0,671337.0,258328.0,413009.0,1181838.0,606533.0,575305.0,578866.0,375242.0,203624.0,602972.0,231291.0,371681.0,229291.0,118610.0,110681.0,160926.0,91573.0,69353.0,68365.0,27037.0,41328.0,8,52.43,48.98,70.18,21.2,16.25,83.75,946.0,129,129
RAJASTHAN,130,Udaipur,3068420.0,1566801.0,1501619.0,1582629.0,973444.0,609185.0,1485791.0,593357.0,892434.0,2459994.0,1251316.0,1208678.0,1108846.0,712379.0,396467.0,1351148.0,538937.0,812211.0,608426.0,315485.0,292941.0,473783.0,261065.0,212718.0,134643.0,54420.0,80223.0,8,51.58,45.08,77.87,32.79,19.83,80.17,958.4,130,130
RAJASTHAN,131,Pratapgarh,867848.0,437744.0,430104.0,401515.0,250122.0,151393.0,466333.0,187622.0,278711.0,796041.0,401171.0,394870.0,348072.0,220661.0,127411.0,447969.0,180510.0,267459.0,71807.0,36573.0,35234.0,53443.0,29461.0,23982.0,18364.0,7112.0,11252.0,8,46.27,43.73,74.43,30.7,8.27,91.73,982.5,131,131
UTTAR PRADESH,132,Saharanpur,3466382.0,1834106.0,1632276.0,2077108.0,1220114.0,856994.0,1389274.0,613992.0,775282.0,2399856.0,1269803.0,1130053.0,1390046.0,833060.0,556986.0,1009810.0,436743.0,573067.0,1066526.0,564303.0,502223.0,687062.0,387054.0,300008.0,379464.0,177249.0,202215.0,9,59.92,57.92,64.42,6.5,30.77,69.23,890.0,132,132
UTTAR PRADESH,133,Muzaffarnagar,4143512.0,2193434.0,1950078.0,2417339.0,1448528.0,968811.0,1726173.0,744906.0,981267.0,2952200.0,1565004.0,1387196.0,1695394.0,1032545.0,662849.0,1256806.0,532459.0,724347.0,1191312.0,628430.0,562882.0,721945.0,415983.0,305962.0,469367.0,212447.0,256920.0,9,58.34,57.43,60.6,3.17,28.75,71.25,889.1,133,133
UTTAR PRADESH,134,Bijnor,3682713.0,1921215.0,1761498.0,2135393.0,1241471.0,893922.0,1547320.0,679744.0,867576.0,2757401.0,1438412.0,1318989.0,1596174.0,942936.0,653238.0,1161227.0,495476.0,665751.0,925312.0,482803.0,442509.0,539219.0,298535.0,240684.0,386093.0,184268.0,201825.0,9,57.98,57.89,58.27,0.38,25.13,74.87,916.9,134,134
UTTAR PRADESH,135,Moradabad,4772006.0,2503186.0,2268820.0,2263848.0,1357435.0,906413.0,2508158.0,1145751.0,1362407.0,3198383.0,1680022.0,1518361.0,1407142.0,879994.0,527148.0,1791241.0,800028.0,991213.0,1573623.0,823164.0,750459.0,856706.0,477441.0,379265.0,716917.0,345723.0,371194.0,9,47.44,44.0,54.44,10.44,32.98,67.02,906.4,135,135
UTTAR PRADESH,136,Rampur,2335819.0,1223889.0,1111930.0,1043666.0,630408.0,413258.0,1292153.0,593481.0,698672.0,1747172.0,916878.0,830294.0,758979.0,470606.0,288373.0,988193.0,446272.0,541921.0,588647.0,307011.0,281636.0,284687.0,159802.0,124885.0,303960.0,147209.0,156751.0,9,44.68,43.44,48.36,4.92,25.2,74.8,908.5,136,136
