state_name,date,year,fuel_type,registrations
Tamil Nadu,2021-12-01,2021,Petrol/Hybrid,1096.0
Tamil Nadu,2021-12-01,2021,Petrol/Lpg,149.0
Tamil Nadu,2022-01-01,2022,Cng Only,712.0
Tamil Nadu,2022-01-01,2022,Diesel,11520.0
Tamil Nadu,2022-01-01,2022,Diesel/Hybrid,1.0
Tamil Nadu,2022-01-01,2022,Electric(Bov),4429.0
Tamil Nadu,2022-01-01,2022,Lpg Only,103.0
Tamil Nadu,2022-01-01,2022,Petrol,135379.0
Tamil Nadu,2022-01-01,2022,Petrol/Cng,488.0
Tamil Nadu,2022-01-01,2022,Petrol/Hybrid,1617.0
Tamil Nadu,2022-01-01,2022,Petrol/Lpg,161.0
Tamil Nadu,2022-02-01,2022,Cng Only,683.0
Tamil Nadu,2022-02-01,2022,Diesel,12212.0
Tamil Nadu,2022-02-01,2022,Diesel/Hybrid,1.0
Tamil Nadu,2022-02-01,2022,Electric(Bov),4831.0
Tamil Nadu,2022-02-01,2022,Lpg Only,89.0
Tamil Nadu,2022-02-01,2022,Petrol,116583.0
Tamil Nadu,2022-02-01,2022,Petrol/Cng,494.0
Tamil Nadu,2022-02-01,2022,Petrol/Hybrid,1137.0
Tamil Nadu,2022-02-01,2022,Petrol/Lpg,131.0
Tamil Nadu,2022-03-01,2022,Cng Only,934.0
Tamil Nadu,2022-03-01,2022,Diesel,15187.0
Tamil Nadu,2022-03-01,2022,Electric(Bov),8119.0
Tamil Nadu,2022-03-01,2022,Lpg Only,115.0
Tamil Nadu,2022-03-01,2022,Petrol,131986.0
Tamil Nadu,2022-03-01,2022,Petrol/Cng,776.0
Tamil Nadu,2022-03-01,2022,Petrol/Hybrid,921.0
Tamil Nadu,2022-03-01,2022,Petrol/Lpg,268.0
Tamil Nadu,2022-04-01,2022,Cng Only,776.0
Tamil Nadu,2022-04-01,2022,Diesel,12311.0
Tamil Nadu,2022-04-01,2022,Diesel/Hybrid,1.0
Tamil Nadu,2022-04-01,2022,Electric(Bov),5807.0
Tamil Nadu,2022-04-01,2022,Lpg Only,68.0
Tamil Nadu,2022-04-01,2022,Petrol,114401.0
Tamil Nadu,2022-04-01,2022,Petrol/Cng,862.0
Tamil Nadu,2022-04-01,2022,Petrol/Hybrid,617.0
Tamil Nadu,2022-04-01,2022,Petrol/Lpg,143.0
Tamil Nadu,2022-05-01,2022,Cng Only,925.0
Tamil Nadu,2022-05-01,2022,Diesel,12289.0
Tamil Nadu,2022-05-01,2022,Diesel/Hybrid,1.0
Tamil Nadu,2022-05-01,2022,Electric(Bov),3886.0
Tamil Nadu,2022-05-01,2022,Lpg Only,61.0
Tamil Nadu,2022-05-01,2022,Petrol,112488.0
Tamil Nadu,2022-05-01,2022,Petrol/Cng,683.0
Tamil Nadu,2022-05-01,2022,Petrol/Hybrid,1664.0
Tamil Nadu,2022-05-01,2022,Petrol/Lpg,103.0
Tamil Nadu,2022-06-01,2022,Cng Only,829.0
Tamil Nadu,2022-06-01,2022,Diesel,12615.0
Tamil Nadu,2022-06-01,2022,Diesel/Hybrid,7.0
Tamil Nadu,2022-06-01,2022,Electric(Bov),4587.0
Tamil Nadu,2022-06-01,2022,Lpg Only,78.0
Tamil Nadu,2022-06-01,2022,Not Applicable,1.0
Tamil Nadu,2022-06-01,2022,Petrol,121094.0
Tamil Nadu,2022-06-01,2022,Petrol/Cng,735.0
Tamil Nadu,2022-06-01,2022,Petrol/Hybrid,1823.0
Tamil Nadu,2022-06-01,2022,Petrol/Lpg,133.0
Tamil Nadu,2022-07-01,2022,Cng Only,730.0
Tamil Nadu,2022-07-01,2022,Diesel,12379.0
Tamil Nadu,2022-07-01,2022,Diesel/Hybrid,10.0
Tamil Nadu,2022-07-01,2022,Electric(Bov),4586.0
Tamil Nadu,2022-07-01,2022,Lpg Only,55.0
Tamil Nadu,2022-07-01,2022,Petrol,111770.0
Tamil Nadu,2022-07-01,2022,Petrol/Cng,589.0
Tamil Nadu,2022-07-01,2022,Petrol/Hybrid,1096.0
Tamil Nadu,2022-07-01,2022,Petrol/Lpg,92.0
Tamil Nadu,2022-08-01,2022,Cng Only,1328.0
Tamil Nadu,2022-08-01,2022,Diesel,13114.0
Tamil Nadu,2022-08-01,2022,Diesel/Hybrid,16.0
Tamil Nadu,2022-08-01,2022,Electric(Bov),5792.0
Tamil Nadu,2022-08-01,2022,Lpg Only,123.0
Tamil Nadu,2022-08-01,2022,Petrol,129467.0
Tamil Nadu,2022-08-01,2022,Petrol/Cng,730.0
Tamil Nadu,2022-08-01,2022,Petrol/Hybrid,1289.0
Tamil Nadu,2022-08-01,2022,Petrol/Lpg,93.0
Tamil Nadu,2022-09-01,2022,Cng Only,1289.0
Tamil Nadu,2022-09-01,2022,Diesel,13950.0
Tamil Nadu,2022-09-01,2022,Diesel/Hybrid,10.0
Tamil Nadu,2022-09-01,2022,Electric(Bov),5453.0
Tamil Nadu,2022-09-01,2022,Lpg Only,131.0
Tamil Nadu,2022-09-01,2022,Petrol,131129.0
Tamil Nadu,2022-09-01,2022,Petrol/Cng,818.0
Tamil Nadu,2022-09-01,2022,Petrol/Hybrid,1429.0
Tamil Nadu,2022-09-01,2022,Petrol/Lpg,149.0
Tamil Nadu,2022-10-01,2022,Cng Only,1164.0
Tamil Nadu,2022-10-01,2022,Diesel,10962.0
Tamil Nadu,2022-10-01,2022,Diesel/Hybrid,6.0
Tamil Nadu,2022-10-01,2022,Electric(Bov),5796.0
Tamil Nadu,2022-10-01,2022,Lpg Only,87.0
Tamil Nadu,2022-10-01,2022,Petrol,118672.0
Tamil Nadu,2022-10-01,2022,Petrol/Cng,577.0
Tamil Nadu,2022-10-01,2022,Petrol/Hybrid,1441.0
Tamil Nadu,2022-10-01,2022,Petrol/Lpg,104.0
Tamil Nadu,2022-11-01,2022,Cng Only,1452.0
Tamil Nadu,2022-11-01,2022,Diesel,12856.0
Tamil Nadu,2022-11-01,2022,Diesel/Hybrid,9.0
Tamil Nadu,2022-11-01,2022,Electric(Bov),7669.0
Tamil Nadu,2022-11-01,2022,Lpg Only,145.0
Tamil Nadu,2022-11-01,2022,Not Applicable,1.0
Tamil Nadu,2022-11-01,2022,Petrol,126015.0
Tamil Nadu,2022-11-01,2022,Petrol/Cng,812.0
Tamil Nadu,2022-11-01,2022,Petrol/Hybrid,1896.0
Tamil Nadu,2022-11-01,2022,Petrol/Lpg,122.0
Tamil Nadu,2022-12-01,2022,Cng Only,1349.0
Tamil Nadu,2022-12-01,2022,Diesel,11056.0
Tamil Nadu,2022-12-01,2022,Diesel/Hybrid,19.0
Tamil Nadu,2022-12-01,2022,Electric(Bov),5491.0
Tamil Nadu,2022-12-01,2022,Lpg Only,115.0
Tamil Nadu,2022-12-01,2022,Petrol,86907.0
Tamil Nadu,2022-12-01,2022,Petrol/Cng,894.0
Tamil Nadu,2022-12-01,2022,Petrol/Hybrid,1516.0
Tamil Nadu,2022-12-01,2022,Petrol/Lpg,91.0
Tamil Nadu,2023-01-01,2023,Cng Only,1632.0
Tamil Nadu,2023-01-01,2023,Diesel,13579.0
Tamil Nadu,2023-01-01,2023,Diesel/Hybrid,15.0
Tamil Nadu,2023-01-01,2023,Electric(Bov),5789.0
Tamil Nadu,2023-01-01,2023,Lpg Only,116.0
Tamil Nadu,2023-01-01,2023,Not Applicable,1.0
Tamil Nadu,2023-01-01,2023,Petrol,147263.0
Tamil Nadu,2023-01-01,2023,Petrol/Cng,1075.0
Tamil Nadu,2023-01-01,2023,Petrol/Hybrid,2074.0
Tamil Nadu,2023-01-01,2023,Petrol/Lpg,110.0
Tamil Nadu,2023-02-01,2023,Cng Only,1917.0
Tamil Nadu,2023-02-01,2023,Diesel,13594.0
Tamil Nadu,2023-02-01,2023,Diesel/Hybrid,16.0
Tamil Nadu,2023-02-01,2023,Electric(Bov),7152.0
Tamil Nadu,2023-02-01,2023,Lpg Only,175.0
Tamil Nadu,2023-02-01,2023,Not Applicable,1.0
Tamil Nadu,2023-02-01,2023,Petrol,124560.0
Tamil Nadu,2023-02-01,2023,Petrol/Cng,707.0
Tamil Nadu,2023-02-01,2023,Petrol/Ethanol,151.0
Tamil Nadu,2023-02-01,2023,Petrol/Hybrid,1892.0
Tamil Nadu,2023-02-01,2023,Petrol/Lpg,124.0
Tamil Nadu,2023-03-01,2023,Cng Only,2339.0
Tamil Nadu,2023-03-01,2023,Diesel,16066.0
Tamil Nadu,2023-03-01,2023,Diesel/Hybrid,14.0
Tamil Nadu,2023-03-01,2023,Electric(Bov),9233.0
Tamil Nadu,2023-03-01,2023,Lpg Only,172.0
Tamil Nadu,2023-03-01,2023,Petrol,123941.0
Tamil Nadu,2023-03-01,2023,Petrol/Cng,825.0
Tamil Nadu,2023-03-01,2023,Petrol/Ethanol,3114.0
Tamil Nadu,2023-03-01,2023,Petrol/Hybrid,2283.0
Tamil Nadu,2023-03-01,2023,Petrol/Lpg,148.0
Tamil Nadu,2023-04-01,2023,Cng Only,2004.0
Tamil Nadu,2023-04-01,2023,Diesel,13427.0
Tamil Nadu,2023-04-01,2023,Diesel/Hybrid,11.0
Tamil Nadu,2023-04-01,2023,Electric(Bov),7342.0
Tamil Nadu,2023-04-01,2023,Lpg Only,128.0
Tamil Nadu,2023-04-01,2023,Petrol,97340.0
Tamil Nadu,2023-04-01,2023,Petrol/Cng,556.0
Tamil Nadu,2023-04-01,2023,Petrol/Ethanol,4751.0
Tamil Nadu,2023-04-01,2023,Petrol/Hybrid,1679.0
Tamil Nadu,2023-04-01,2023,Petrol/Lpg,60.0
Tamil Nadu,2023-05-01,2023,Cng Only,1047.0
Tamil Nadu,2023-05-01,2023,Diesel,13137.0
Tamil Nadu,2023-05-01,2023,Diesel/Hybrid,9.0
Tamil Nadu,2023-05-01,2023,Electric(Bov),11387.0
Tamil Nadu,2023-05-01,2023,Lpg Only,184.0
Tamil Nadu,2023-05-01,2023,Not Applicable,1.0
Tamil Nadu,2023-05-01,2023,Petrol,107349.0
Tamil Nadu,2023-05-01,2023,Petrol/Cng,648.0
Tamil Nadu,2023-05-01,2023,Petrol/Ethanol,5980.0
Tamil Nadu,2023-05-01,2023,Petrol/Hybrid,1760.0
Tamil Nadu,2023-05-01,2023,Petrol/Lpg,21.0
Tamil Nadu,2023-06-01,2023,Cng Only,3339.0
Tamil Nadu,2023-06-01,2023,Diesel,13571.0
Tamil Nadu,2023-06-01,2023,Diesel/Hybrid,11.0
Tamil Nadu,2023-06-01,2023,Electric(Bov),6126.0
Tamil Nadu,2023-06-01,2023,Lng,1.0
Tamil Nadu,2023-06-01,2023,Lpg Only,258.0
Tamil Nadu,2023-06-01,2023,Petrol,122954.0
Tamil Nadu,2023-06-01,2023,Petrol/Cng,795.0
Tamil Nadu,2023-06-01,2023,Petrol/Ethanol,9148.0
Tamil Nadu,2023-06-01,2023,Petrol/Hybrid,2206.0
Tamil Nadu,2023-06-01,2023,Petrol/Lpg,14.0
Tamil Nadu,2023-07-01,2023,Cng Only,2952.0
Tamil Nadu,2023-07-01,2023,Diesel,13477.0
Tamil Nadu,2023-07-01,2023,Diesel/Hybrid,14.0
Tamil Nadu,2023-07-01,2023,Electric(Bov),7226.0
Tamil Nadu,2023-07-01,2023,Lng,6.0
Tamil Nadu,2023-07-01,2023,Lpg Only,274.0
Tamil Nadu,2023-07-01,2023,Petrol,117163.0
Tamil Nadu,2023-07-01,2023,Petrol/Cng,1008.0
Tamil Nadu,2023-07-01,2023,Petrol/Ethanol,10130.0
Tamil Nadu,2023-07-01,2023,Petrol/Hybrid,1690.0
Tamil Nadu,2023-07-01,2023,Petrol/Lpg,8.0
Tamil Nadu,2023-08-01,2023,Cng Only,2764.0
Tamil Nadu,2023-08-01,2023,Diesel,14323.0
Tamil Nadu,2023-08-01,2023,Diesel/Hybrid,16.0
Tamil Nadu,2023-08-01,2023,Electric(Bov),7352.0
Tamil Nadu,2023-08-01,2023,Lng,10.0
Tamil Nadu,2023-08-01,2023,Lpg Only,265.0
Tamil Nadu,2023-08-01,2023,Petrol,125343.0
Tamil Nadu,2023-08-01,2023,Petrol/Cng,1617.0
Tamil Nadu,2023-08-01,2023,Petrol/Ethanol,12662.0
Tamil Nadu,2023-08-01,2023,Petrol/Hybrid,2136.0
Tamil Nadu,2023-08-01,2023,Petrol/Lpg,15.0
Tamil Nadu,2023-09-01,2023,Cng Only,2548.0
Tamil Nadu,2023-09-01,2023,Diesel,13100.0
Tamil Nadu,2023-09-01,2023,Diesel/Hybrid,20.0
Tamil Nadu,2023-09-01,2023,Electric(Bov),6196.0
Tamil Nadu,2023-09-01,2023,Lng,1.0
Tamil Nadu,2023-09-01,2023,Lpg Only,255.0
Tamil Nadu,2023-09-01,2023,Petrol,113890.0
Tamil Nadu,2023-09-01,2023,Petrol/Cng,1508.0
Tamil Nadu,2023-09-01,2023,Petrol/Ethanol,11528.0
Tamil Nadu,2023-09-01,2023,Petrol/Hybrid,2135.0
Tamil Nadu,2023-09-01,2023,Petrol/Lpg,7.0
Tamil Nadu,2023-10-01,2023,Cng Only,2689.0
Tamil Nadu,2023-10-01,2023,Diesel,13881.0
Tamil Nadu,2023-10-01,2023,Diesel/Hybrid,39.0
Tamil Nadu,2023-10-01,2023,Electric(Bov),7375.0
Tamil Nadu,2023-10-01,2023,Lng,8.0
Tamil Nadu,2023-10-01,2023,Lpg Only,305.0
Tamil Nadu,2023-10-01,2023,Not Applicable,1.0
Tamil Nadu,2023-10-01,2023,Petrol,129645.0
Tamil Nadu,2023-10-01,2023,Petrol/Cng,1900.0
Tamil Nadu,2023-10-01,2023,Petrol/Ethanol,14179.0
Tamil Nadu,2023-10-01,2023,Petrol/Hybrid,2643.0
Tamil Nadu,2023-10-01,2023,Petrol/Lpg,1.0
Tamil Nadu,2023-11-01,2023,Cng Only,2529.0
Tamil Nadu,2023-11-01,2023,Diesel,11350.0
Tamil Nadu,2023-11-01,2023,Diesel/Hybrid,19.0
Tamil Nadu,2023-11-01,2023,Electric(Bov),8052.0
Tamil Nadu,2023-11-01,2023,Lng,36.0
Tamil Nadu,2023-11-01,2023,Lpg Only,324.0
Tamil Nadu,2023-11-01,2023,Petrol,115215.0
Tamil Nadu,2023-11-01,2023,Petrol/Cng,1257.0
Tamil Nadu,2023-11-01,2023,Petrol/Ethanol,11848.0
Tamil Nadu,2023-11-01,2023,Petrol/Hybrid,1856.0
Tamil Nadu,2023-11-01,2023,Petrol/Lpg,4.0
Tamil Nadu,2023-12-01,2023,Cng Only,2269.0
Tamil Nadu,2023-12-01,2023,Diesel,10371.0
Tamil Nadu,2023-12-01,2023,Diesel/Hybrid,22.0
Tamil Nadu,2023-12-01,2023,Electric(Bov),6342.0
Tamil Nadu,2023-12-01,2023,Lng,1.0
Tamil Nadu,2023-12-01,2023,Lpg Only,217.0
Tamil Nadu,2023-12-01,2023,Not Applicable,1.0
Tamil Nadu,2023-12-01,2023,Petrol,81396.0
Tamil Nadu,2023-12-01,2023,Petrol/Cng,1383.0
Tamil Nadu,2023-12-01,2023,Petrol/Ethanol,8646.0
Tamil Nadu,2023-12-01,2023,Petrol/Hybrid,1805.0
Tamil Nadu,2024-01-01,2024,Cng Only,2814.0
Tamil Nadu,2024-01-01,2024,Diesel,13624.0
Tamil Nadu,2024-01-01,2024,Diesel/Hybrid,23.0
Tamil Nadu,2024-01-01,2024,Electric(Bov),8657.0
Tamil Nadu,2024-01-01,2024,Lpg Only,247.0
Tamil Nadu,2024-01-01,2024,Petrol,147681.0
Tamil Nadu,2024-01-01,2024,Petrol/Cng,1821.0
Tamil Nadu,2024-01-01,2024,Petrol/Ethanol,17507.0
Tamil Nadu,2024-01-01,2024,Petrol/Hybrid,2669.0
Tamil Nadu,2024-01-01,2024,Petrol/Lpg,2.0
Tamil Nadu,2024-02-01,2024,Cng Only,3794.0
Tamil Nadu,2024-02-01,2024,Diesel,14851.0
Tamil Nadu,2024-02-01,2024,Diesel/Hybrid,25.0
Tamil Nadu,2024-02-01,2024,Electric(Bov),9717.0
Tamil Nadu,2024-02-01,2024,Lng,6.0
Tamil Nadu,2024-02-01,2024,Lpg Only,324.0
Tamil Nadu,2024-02-01,2024,Petrol,136249.0
Tamil Nadu,2024-02-01,2024,Petrol/Cng,1371.0
Tamil Nadu,2024-02-01,2024,Petrol/Ethanol,14728.0
Tamil Nadu,2024-02-01,2024,Petrol/Hybrid,2451.0
Tamil Nadu,2024-02-01,2024,Petrol/Lpg,2.0
Tamil Nadu,2024-03-01,2024,Cng Only,3348.0
Tamil Nadu,2024-03-01,2024,Diesel,14675.0
Tamil Nadu,2024-03-01,2024,Diesel/Hybrid,47.0
Tamil Nadu,2024-03-01,2024,Electric(Bov),14650.0
Tamil Nadu,2024-03-01,2024,Lpg Only,238.0
Tamil Nadu,2024-03-01,2024,Petrol,115415.0
Tamil Nadu,2024-03-01,2024,Petrol/Cng,1503.0
Tamil Nadu,2024-03-01,2024,Petrol/Ethanol,11656.0
Tamil Nadu,2024-03-01,2024,Petrol/Hybrid,2125.0
Tamil Nadu,2024-03-01,2024,Petrol/Lpg,2.0
Tamil Nadu,2024-03-01,2024,Strong Hybrid Ev,142.0
Tamil Nadu,2024-04-01,2024,Cng Only,2993.0
Tamil Nadu,2024-04-01,2024,Diesel,13092.0
Tamil Nadu,2024-04-01,2024,Diesel/Hybrid,36.0
Tamil Nadu,2024-04-01,2024,Electric(Bov),7909.0
Tamil Nadu,2024-04-01,2024,Lng,15.0
Tamil Nadu,2024-04-01,2024,Lpg Only,182.0
Tamil Nadu,2024-04-01,2024,Not Applicable,3.0
Tamil Nadu,2024-04-01,2024,Petrol,118002.0
Tamil Nadu,2024-04-01,2024,Petrol/Cng,1698.0
Tamil Nadu,2024-04-01,2024,Petrol/Ethanol,12495.0
Tamil Nadu,2024-04-01,2024,Petrol/Hybrid,1954.0
Tamil Nadu,2024-04-01,2024,Petrol/Lpg,1.0
Tamil Nadu,2024-04-01,2024,Pure Ev,48.0
Tamil Nadu,2024-04-01,2024,Strong Hybrid Ev,205.0
Tamil Nadu,2024-05-01,2024,Cng Only,2726.0
Tamil Nadu,2024-05-01,2024,Diesel,12354.0
Tamil Nadu,2024-05-01,2024,Diesel/Hybrid,26.0
Tamil Nadu,2024-05-01,2024,Electric(Bov),7641.0
Tamil Nadu,2024-05-01,2024,Lpg Only,180.0
Tamil Nadu,2024-05-01,2024,Petrol,113904.0
Tamil Nadu,2024-05-01,2024,Petrol/Cng,2137.0
Tamil Nadu,2024-05-01,2024,Petrol/Ethanol,12612.0
Tamil Nadu,2024-05-01,2024,Petrol/Hybrid,1846.0
Tamil Nadu,2024-05-01,2024,Petrol/Lpg,1.0
Tamil Nadu,2024-05-01,2024,Pure Ev,490.0
Tamil Nadu,2024-05-01,2024,Strong Hybrid Ev,297.0
Tripura,2019-01-01,2019,Cng Only,13.0
Tripura,2019-01-01,2019,Diesel,332.0
Tripura,2019-01-01,2019,Electric(Bov),2.0
Tripura,2019-01-01,2019,Petrol,4347.0
Tripura,2019-01-01,2019,Petrol/Cng,190.0
Tripura,2019-01-01,2019,Petrol/Hybrid,4.0
Tripura,2019-02-01,2019,Cng Only,7.0
Tripura,2019-02-01,2019,Diesel,281.0
Tripura,2019-02-01,2019,Diesel/Hybrid,2.0
Tripura,2019-02-01,2019,Electric(Bov),25.0
Tripura,2019-02-01,2019,Not Applicable,1.0
Tripura,2019-02-01,2019,Petrol,4617.0
Tripura,2019-02-01,2019,Petrol/Cng,179.0
Tripura,2019-02-01,2019,Petrol/Hybrid,3.0
Tripura,2019-03-01,2019,Cng Only,8.0
Tripura,2019-03-01,2019,Diesel,341.0
Tripura,2019-03-01,2019,Diesel/Hybrid,2.0
Tripura,2019-03-01,2019,Electric(Bov),3.0
Tripura,2019-03-01,2019,Petrol,4696.0
Tripura,2019-03-01,2019,Petrol/Cng,167.0
Tripura,2019-03-01,2019,Petrol/Hybrid,7.0
Tripura,2019-04-01,2019,Cng Only,5.0
Tripura,2019-04-01,2019,Diesel,266.0
Tripura,2019-04-01,2019,Diesel/Hybrid,2.0
Tripura,2019-04-01,2019,Electric(Bov),1.0
Tripura,2019-04-01,2019,Petrol,4023.0
Tripura,2019-04-01,2019,Petrol/Cng,141.0
Tripura,2019-04-01,2019,Petrol/Hybrid,2.0
Tripura,2019-05-01,2019,Cng Only,2.0
Tripura,2019-05-01,2019,Diesel,335.0
Tripura,2019-05-01,2019,Diesel/Hybrid,3.0
Tripura,2019-05-01,2019,Electric(Bov),1.0
Tripura,2019-05-01,2019,Petrol,4113.0
Tripura,2019-05-01,2019,Petrol/Cng,155.0
Tripura,2019-05-01,2019,Petrol/Hybrid,3.0
Tripura,2019-06-01,2019,Cng Only,3.0
Tripura,2019-06-01,2019,Diesel,269.0
Tripura,2019-06-01,2019,Diesel/Hybrid,2.0
Tripura,2019-06-01,2019,Petrol,3002.0
Tripura,2019-06-01,2019,Petrol/Cng,136.0
Tripura,2019-06-01,2019,Petrol/Hybrid,1.0
Tripura,2019-07-01,2019,Cng Only,2.0
Tripura,2019-07-01,2019,Diesel,321.0
Tripura,2019-07-01,2019,Diesel/Hybrid,1.0
Tripura,2019-07-01,2019,Electric(Bov),47.0
Tripura,2019-07-01,2019,Petrol,3928.0
Tripura,2019-07-01,2019,Petrol/Cng,187.0
Tripura,2019-08-01,2019,Cng Only,1.0
Tripura,2019-08-01,2019,Diesel,273.0
Tripura,2019-08-01,2019,Diesel/Hybrid,2.0
Tripura,2019-08-01,2019,Electric(Bov),252.0
Tripura,2019-08-01,2019,Not Applicable,1.0
Tripura,2019-08-01,2019,Petrol,3423.0
Tripura,2019-08-01,2019,Petrol/Cng,205.0
Tripura,2019-08-01,2019,Petrol/Hybrid,3.0
Tripura,2019-09-01,2019,Cng Only,1.0
Tripura,2019-09-01,2019,Diesel,248.0
Tripura,2019-09-01,2019,Diesel/Hybrid,1.0
Tripura,2019-09-01,2019,Electric(Bov),144.0
Tripura,2019-09-01,2019,Petrol,3906.0
Tripura,2019-09-01,2019,Petrol/Cng,180.0
Tripura,2019-09-01,2019,Petrol/Hybrid,24.0
Tripura,2019-10-01,2019,Cng Only,5.0
Tripura,2019-10-01,2019,Diesel,295.0
Tripura,2019-10-01,2019,Diesel/Hybrid,1.0
Tripura,2019-10-01,2019,Electric(Bov),210.0
Tripura,2019-10-01,2019,Petrol,5107.0
Tripura,2019-10-01,2019,Petrol/Cng,312.0
Tripura,2019-10-01,2019,Petrol/Hybrid,8.0
Tripura,2019-11-01,2019,Cng Only,1.0
Tripura,2019-11-01,2019,Diesel,315.0
Tripura,2019-11-01,2019,Diesel/Hybrid,1.0
Tripura,2019-11-01,2019,Electric(Bov),281.0
Tripura,2019-11-01,2019,Petrol,4627.0
Tripura,2019-11-01,2019,Petrol/Cng,245.0
Tripura,2019-11-01,2019,Petrol/Hybrid,6.0
Tripura,2019-12-01,2019,Cng Only,2.0
Tripura,2019-12-01,2019,Diesel,207.0
Tripura,2019-12-01,2019,Electric(Bov),493.0
Tripura,2019-12-01,2019,Petrol,2982.0
Tripura,2019-12-01,2019,Petrol/Cng,212.0
Tripura,2019-12-01,2019,Petrol/Hybrid,7.0
Tripura,2020-01-01,2020,Cng Only,4.0
Tripura,2020-01-01,2020,Diesel,349.0
Tripura,2020-01-01,2020,Electric(Bov),792.0
Tripura,2020-01-01,2020,Lpg Only,1.0
Tripura,2020-01-01,2020,Petrol,3770.0
Tripura,2020-01-01,2020,Petrol/Cng,347.0
Tripura,2020-01-01,2020,Petrol/Hybrid,12.0
Tripura,2020-02-01,2020,Cng Only,6.0
Tripura,2020-02-01,2020,Diesel,433.0
Tripura,2020-02-01,2020,Diesel/Hybrid,1.0
Tripura,2020-02-01,2020,Electric(Bov),522.0
Tripura,2020-02-01,2020,Petrol,4031.0
Tripura,2020-02-01,2020,Petrol/Cng,355.0
Tripura,2020-02-01,2020,Petrol/Hybrid,6.0
Tripura,2020-03-01,2020,Cng Only,34.0
Tripura,2020-03-01,2020,Diesel,768.0
Tripura,2020-03-01,2020,Diesel/Hybrid,2.0
Tripura,2020-03-01,2020,Electric(Bov),433.0
Tripura,2020-03-01,2020,Petrol,5726.0
Tripura,2020-03-01,2020,Petrol/Cng,300.0
Tripura,2020-03-01,2020,Petrol/Hybrid,13.0
Tripura,2020-04-01,2020,Diesel,8.0
Tripura,2020-04-01,2020,Electric(Bov),1.0
Tripura,2020-04-01,2020,Petrol,59.0
Tripura,2020-04-01,2020,Petrol/Cng,2.0
Tripura,2020-05-01,2020,Cng Only,70.0
Tripura,2020-05-01,2020,Diesel,14.0
Tripura,2020-05-01,2020,Electric(Bov),108.0
Tripura,2020-05-01,2020,Petrol,1320.0
Tripura,2020-05-01,2020,Petrol/Cng,16.0
Tripura,2020-05-01,2020,Petrol/Hybrid,2.0
Tripura,2020-06-01,2020,Cng Only,129.0
Tripura,2020-06-01,2020,Diesel,76.0
Tripura,2020-06-01,2020,Electric(Bov),200.0
Tripura,2020-06-01,2020,Petrol,2996.0
Tripura,2020-06-01,2020,Petrol/Cng,80.0
Tripura,2020-06-01,2020,Petrol/Hybrid,5.0
Tripura,2020-07-01,2020,Cng Only,76.0
Tripura,2020-07-01,2020,Diesel,95.0
Tripura,2020-07-01,2020,Electric(Bov),230.0
Tripura,2020-07-01,2020,Petrol,3159.0
Tripura,2020-07-01,2020,Petrol/Cng,123.0
Tripura,2020-07-01,2020,Petrol/Hybrid,3.0
Tripura,2020-08-01,2020,Cng Only,75.0
Tripura,2020-08-01,2020,Diesel,166.0
Tripura,2020-08-01,2020,Electric(Bov),205.0
Tripura,2020-08-01,2020,Petrol,3495.0
Tripura,2020-08-01,2020,Petrol/Cng,153.0
Tripura,2020-08-01,2020,Petrol/Hybrid,12.0
Tripura,2020-09-01,2020,Cng Only,49.0
Tripura,2020-09-01,2020,Diesel,218.0
Tripura,2020-09-01,2020,Electric(Bov),191.0
Tripura,2020-09-01,2020,Petrol,3790.0
Tripura,2020-09-01,2020,Petrol/Cng,170.0
Tripura,2020-09-01,2020,Petrol/Hybrid,8.0
Tripura,2020-10-01,2020,Cng Only,175.0
Tripura,2020-10-01,2020,Diesel,223.0
Tripura,2020-10-01,2020,Electric(Bov),258.0
Tripura,2020-10-01,2020,Petrol,4416.0
Tripura,2020-10-01,2020,Petrol/Cng,241.0
Tripura,2020-10-01,2020,Petrol/Hybrid,9.0
Tripura,2020-11-01,2020,Cng Only,326.0
Tripura,2020-11-01,2020,Diesel,240.0
Tripura,2020-11-01,2020,Electric(Bov),227.0
Tripura,2020-11-01,2020,Petrol,4580.0
Tripura,2020-11-01,2020,Petrol/Cng,237.0
Tripura,2020-11-01,2020,Petrol/Hybrid,14.0
Tripura,2020-12-01,2020,Cng Only,133.0
Tripura,2020-12-01,2020,Diesel,295.0
Tripura,2020-12-01,2020,Electric(Bov),254.0
Tripura,2020-12-01,2020,Petrol,3770.0
Tripura,2020-12-01,2020,Petrol/Cng,400.0
Tripura,2020-12-01,2020,Petrol/Hybrid,13.0
Tripura,2021-01-01,2021,Cng Only,60.0
Tripura,2021-01-01,2021,Diesel,237.0
Tripura,2021-01-01,2021,Electric(Bov),274.0
Tripura,2021-01-01,2021,Petrol,3494.0
Tripura,2021-01-01,2021,Petrol/Cng,373.0
Tripura,2021-01-01,2021,Petrol/Hybrid,6.0
Tripura,2021-02-01,2021,Cng Only,230.0
Tripura,2021-02-01,2021,Diesel,218.0
Tripura,2021-02-01,2021,Electric(Bov),224.0
Tripura,2021-02-01,2021,Petrol,3372.0
Tripura,2021-02-01,2021,Petrol/Cng,179.0
Tripura,2021-02-01,2021,Petrol/Hybrid,11.0
Tripura,2021-03-01,2021,Cng Only,186.0
Tripura,2021-03-01,2021,Diesel,251.0
Tripura,2021-03-01,2021,Electric(Bov),239.0
